filename,width,height,class,xmin,ymin,xmax,ymax
aug1_256_4.PNG,553,395,Dob,210.8814697265625,214.32269287109375,242.84906005859375,295.0913391113281
aug1_256_4.PNG,553,395,Address,223.02972412109375,179.89154052734375,251.1317901611328,237.85693359375
aug1_256_4.PNG,553,395,Id number,93.3406982421875,72.85189056396484,125.55804443359375,143.6730499267578
aug1_260_4.PNG,553,395,Last Name,155.885986328125,245.79702758789062,176.6168212890625,303.8412170410156
aug1_260_4.PNG,553,395,First Name,166.60951232910156,196.6756134033203,198.1089324951172,299.55706787109375
aug1_260_4.PNG,553,395,Country,192.20970153808594,226.85977172851562,217.3412322998047,299.0385437011719
aug1_260_4.PNG,553,395,Dob,209.6484375,210.5843048095703,236.34278869628906,291.6263427734375
aug1_260_4.PNG,553,395,Address,224.13514709472656,177.2198028564453,248.63156127929688,234.97377014160156
aug1_260_4.PNG,553,395,Id number,102.21186828613281,61.46193313598633,129.9505157470703,132.19203186035156
aug1_264_4.PNG,553,395,Last Name,152.67752075195312,238.0214385986328,169.57537841796875,295.8590087890625
aug1_264_4.PNG,553,395,First Name,166.76512145996094,189.9738006591797,191.350341796875,292.8784484863281
aug1_264_4.PNG,553,395,Country,190.20953369140625,221.801513671875,210.55984497070312,293.77142333984375
aug1_264_4.PNG,553,395,Dob,208.74110412597656,206.7821502685547,230.03216552734375,287.7027893066406
aug1_264_4.PNG,553,395,Address,225.4956817626953,174.64686584472656,246.26710510253906,231.90802001953125
aug1_264_4.PNG,553,395,Id number,111.9321517944336,50.73473358154297,135.0569610595703,121.0291976928711
aug1_268_4.PNG,553,395,Last Name,150.0723114013672,230.04843139648438,163.05487060546875,287.3976135253906
aug1_268_4.PNG,553,395,First Name,167.45535278320312,183.3086700439453,185.00657653808594,285.735107421875
aug1_268_4.PNG,553,395,Country,188.6297607421875,216.62486267089844,204.09970092773438,288.0353088378906
aug1_268_4.PNG,553,395,Dob,208.16387939453125,202.93478393554688,223.9479217529297,283.3397521972656
aug1_268_4.PNG,553,395,Address,227.10470581054688,172.18527221679688,244.04994201660156,228.67465209960938
aug1_268_4.PNG,553,395,Id number,122.45419311523438,40.722564697265625,140.85250854492188,110.23892211914062
aug1_272_4.PNG,553,395,Last Name,146.09376525878906,221.532958984375,159.0763397216797,278.8821105957031
aug1_272_4.PNG,553,395,First Name,165.11708068847656,176.22406005859375,182.66830444335938,278.6505126953125
aug1_272_4.PNG,553,395,Country,185.0001983642578,210.90133666992188,200.47015380859375,282.3117980957031
aug1_272_4.PNG,553,395,Dob,205.12762451171875,198.6072540283203,220.9116668701172,279.01220703125
aug1_272_4.PNG,553,395,Address,227.00001525878906,169.32351684570312,243.94525146484375,225.81289672851562
aug1_272_4.PNG,553,395,Id number,131.31866455078125,30.91580581665039,149.71697998046875,100.43216705322266
aug1_276_4.PNG,553,395,Last Name,140.7612762451172,212.51649475097656,157.6591339111328,270.35406494140625
aug1_276_4.PNG,553,395,First Name,159.76171875,168.75453186035156,184.346923828125,271.6591491699219
aug1_276_4.PNG,553,395,Country,179.3385772705078,204.65884399414062,199.68887329101562,276.6287536621094
aug1_276_4.PNG,553,395,Dob,199.64712524414062,193.8206329345703,220.9381866455078,274.7412414550781
aug1_276_4.PNG,553,395,Address,225.18209838867188,166.07554626464844,245.95352172851562,223.33668518066406
aug1_276_4.PNG,553,395,Id number,138.4823760986328,21.36223793029785,161.60719299316406,91.65670013427734
aug1_280_4.PNG,553,395,Last Name,136.090087890625,203.4268798828125,156.8209228515625,261.4710388183594
aug1_280_4.PNG,553,395,First Name,154.97508239746094,161.42503356933594,186.47451782226562,264.3064880371094
aug1_280_4.PNG,553,395,Country,174.15029907226562,198.3814697265625,199.2818145751953,270.56024169921875
aug1_280_4.PNG,553,395,Dob,194.54104614257812,189.0519256591797,221.2353973388672,270.0939636230469
aug1_280_4.PNG,553,395,Address,223.61419677734375,162.98065185546875,248.11061096191406,220.734619140625
aug1_280_4.PNG,553,395,Id number,146.31851196289062,12.666793823242188,174.05715942382812,83.39689636230469
aug1_284_4.PNG,553,395,Last Name,132.10296630859375,194.30838012695312,156.56578063964844,252.27638244628906
aug1_284_4.PNG,553,395,First Name,150.780517578125,154.27130126953125,189.04067993164062,256.62835693359375
aug1_284_4.PNG,553,395,Country,169.46066284179688,192.09979248046875,199.25096130371094,264.1357727050781
aug1_284_4.PNG,553,395,Dob,189.83425903320312,184.3243865966797,221.80186462402344,265.093017578125
aug1_284_4.PNG,553,395,Address,222.303955078125,160.053955078125,250.40602111816406,218.0193328857422
aug1_284_4.PNG,553,395,Id number,154.7888641357422,4.871838569641113,187.00619506835938,75.6929931640625
aug1_288_4.PNG,553,395,Last Name,128.8193359375,185.2054443359375,156.89492797851562,242.81484985351562
aug1_288_4.PNG,553,395,First Name,147.19842529296875,147.3281707763672,192.032958984375,248.66217041015625
aug1_288_4.PNG,553,395,Country,165.29251098632812,185.84442138671875,199.59645080566406,257.38665771484375
aug1_288_4.PNG,553,395,Dob,185.54971313476562,179.66104125976562,222.6348114013672,259.7627868652344
aug1_288_4.PNG,553,395,Address,221.25775146484375,157.30967712402344,252.82855224609375,215.2041015625
aug1_288_4.PNG,553,395,Id number,163.8521728515625,0.0,200.39125061035156,68.58251953125
aug1_292_4.PNG,553,395,Last Name,126.25519561767578,176.1623992919922,157.80679321289062,233.13255310058594
aug1_292_4.PNG,553,395,First Name,144.2462921142578,140.6294708251953,195.43673706054688,240.44671630859375
aug1_292_4.PNG,553,395,Country,161.66615295410156,179.64584350585938,200.3166046142578,250.34579467773438
aug1_292_4.PNG,553,395,Dob,181.708251953125,175.0845947265625,223.7301788330078,254.12918090820312
aug1_292_4.PNG,553,395,Address,220.48068237304688,154.76121520996094,255.3664093017578,212.30259704589844
aug1_292_4.PNG,553,395,Id number,173.4643096923828,0.0,214.14710998535156,62.100120544433594
aug1_296_4.PNG,553,395,Last Name,124.42302703857422,167.2233123779297,159.2969207763672,223.2766571044922
aug1_296_4.PNG,553,395,First Name,141.9384765625,134.2078399658203,199.23545837402344,232.0220184326172
aug1_296_4.PNG,553,395,Country,158.59925842285156,173.5342559814453,201.40792846679688,243.04745483398438
aug1_296_4.PNG,553,395,Dob,178.32861328125,170.6173553466797,225.08262634277344,248.21971130371094
aug1_296_4.PNG,553,395,Address,219.97654724121094,152.42095947265625,258.0072326660156,209.32899475097656
aug1_296_4.PNG,553,395,Id number,183.5784149169922,0.0,228.20672607421875,56.277374267578125
aug1_300_4.PNG,553,395,Last Name,123.3317642211914,158.4317169189453,161.35804748535156,213.295166015625
aug1_300_4.PNG,553,395,First Name,140.28623962402344,128.0945587158203,203.4105987548828,223.4291534423828
aug1_300_4.PNG,553,395,Country,156.10675048828125,167.53941345214844,202.86508178710938,235.5272216796875
aug1_300_4.PNG,553,395,Dob,175.42726135253906,166.2810821533203,226.6855926513672,242.06312561035156
aug1_300_4.PNG,553,395,Address,219.74777221679688,150.30032348632812,260.7381591796875,206.29774475097656
aug1_300_4.PNG,553,395,Id number,194.14523315429688,0.0,242.5016326904297,51.14265060424805
aug1_304_4.PNG,553,395,Last Name,122.9867172241211,149.83047485351562,163.98011779785156,203.2367401123047
aug1_304_4.PNG,553,395,First Name,139.29762268066406,122.31941223144531,207.9418182373047,214.70994567871094
aug1_304_4.PNG,553,395,Country,154.20079040527344,161.6905517578125,204.6809844970703,227.82171630859375
aug1_304_4.PNG,553,395,Dob,173.01832580566406,162.096923828125,228.53123474121094,235.68943786621094
aug1_304_4.PNG,553,395,Address,219.7954864501953,148.40965270996094,263.5458679199219,203.22364807128906
aug1_304_4.PNG,553,395,Id number,205.11326599121094,0.0,256.9621887207031,46.72096633911133
aug1_308_4.PNG,553,395,Last Name,123.38957214355469,141.4614715576172,167.150390625,193.15036010742188
aug1_308_4.PNG,553,395,First Name,138.97743225097656,116.9105453491211,212.8070526123047,205.9069061279297
aug1_308_4.PNG,553,395,Country,152.8906707763672,156.01614379882812,206.84677124023438,219.968505859375
aug1_308_4.PNG,553,395,Dob,171.113525390625,158.08522033691406,230.61058044433594,229.1296844482422
aug1_308_4.PNG,553,395,Address,220.1194610595703,146.7581329345703,266.4166564941406,200.1216583251953
aug1_308_4.PNG,553,395,Id number,216.42909240722656,0.0,271.5179138183594,43.03385925292969
aug1_312_4.PNG,553,395,Last Name,124.53836822509766,133.365478515625,170.85340881347656,183.08517456054688
aug1_312_4.PNG,553,395,First Name,139.32725524902344,111.89429473876953,217.98260498046875,197.06289672851562
aug1_312_4.PNG,553,395,Country,152.18275451660156,150.54383850097656,209.35191345214844,212.0058135986328
aug1_312_4.PNG,553,395,Dob,169.72216796875,154.26556396484375,232.9134979248047,222.4158477783203
aug1_312_4.PNG,553,395,Address,220.71812438964844,145.35382080078125,269.33660888671875,197.00689697265625
aug1_312_4.PNG,553,395,Id number,228.03756713867188,0.0,286.097900390625,40.09929656982422
aug1_316_4.PNG,553,395,Last Name,126.42750549316406,125.58193969726562,175.0711212158203,173.0902099609375
aug1_316_4.PNG,553,395,First Name,140.34535217285156,107.29511260986328,223.4432373046875,188.2210235595703
aug1_316_4.PNG,553,395,Country,152.08050537109375,145.30029296875,212.18418884277344,203.9724578857422
aug1_316_4.PNG,553,395,Dob,168.8510284423828,150.65652465820312,235.42877197265625,215.5806121826172
aug1_316_4.PNG,553,395,Address,221.5885467529297,144.2035675048828,272.29144287109375,193.89453125
aug1_316_4.PNG,553,395,Id number,239.8821563720703,0.0,300.6311340332031,37.931575775146484
aug1_320_4.PNG,553,395,Last Name,129.0477752685547,118.1487808227539,179.78297424316406,163.2141571044922
aug1_320_4.PNG,553,395,First Name,142.02679443359375,103.13539123535156,229.162353515625,179.42434692382812
aug1_320_4.PNG,553,395,Country,152.58441162109375,140.31106567382812,215.32980346679688,195.90756225585938
aug1_320_4.PNG,553,395,Dob,168.50433349609375,147.2757110595703,238.14413452148438,208.6573028564453
aug1_320_4.PNG,553,395,Address,222.7264862060547,143.31297302246094,275.26678466796875,190.79974365234375
aug1_320_4.PNG,553,395,Id number,251.9051513671875,0.0,315.04681396484375,36.541255950927734
aug1_324_4.PNG,553,395,Last Name,132.3864288330078,111.10221099853516,184.96603393554688,153.50515747070312
aug1_324_4.PNG,553,395,First Name,144.3633575439453,99.43541717529297,235.11209106445312,170.7157440185547
aug1_324_4.PNG,553,395,Country,153.6920166015625,135.60044860839844,218.7734375,187.85043334960938
aug1_324_4.PNG,553,395,Dob,168.6837921142578,144.13958740234375,241.04635620117188,201.67962646484375
aug1_324_4.PNG,553,395,Address,224.1264190673828,142.68637084960938,278.2481384277344,187.7375946044922
aug1_324_4.PNG,553,395,Id number,264.0479736328125,0.0,329.2746887207031,35.93511199951172
aug1_328_4.PNG,553,395,Last Name,136.42718505859375,104.47657012939453,190.59503173828125,144.010498046875
aug1_328_4.PNG,553,395,First Name,147.34368896484375,96.21319580078125,241.2634735107422,162.13763427734375
aug1_328_4.PNG,553,395,Country,155.39793395996094,131.19140625,222.49830627441406,179.84030151367188
aug1_328_4.PNG,553,395,Dob,169.38851928710938,141.263427734375,244.12130737304688,194.6815948486328
aug1_328_4.PNG,553,395,Address,225.781494140625,142.32681274414062,281.2209777832031,184.72300720214844
aug1_328_4.PNG,553,395,Id number,276.2514343261719,0.0,343.2454528808594,36.11609649658203
aug1_332_4.PNG,553,395,Last Name,141.15036010742188,98.30412292480469,196.64256286621094,134.77642822265625
aug1_332_4.PNG,553,395,First Name,150.95326232910156,93.48443603515625,247.58651733398438,153.73179626464844
aug1_332_4.PNG,553,395,Country,157.69384765625,127.10541534423828,226.48626708984375,171.9162139892578
aug1_332_4.PNG,553,395,Dob,170.6150665283203,138.66123962402344,247.35401916503906,187.69728088378906
aug1_332_4.PNG,553,395,Address,227.6836700439453,142.2360382080078,284.1708068847656,181.77066040039062
aug1_332_4.PNG,553,395,Id number,288.45611572265625,0.0,356.89105224609375,37.08332443237305
aug1_336_4.PNG,553,395,Last Name,146.53294372558594,92.61495208740234,203.07913208007812,125.84793853759766
aug1_336_4.PNG,553,395,First Name,155.1744842529297,91.2624282836914,254.05043029785156,145.53919982910156
aug1_336_4.PNG,553,395,Country,160.56857299804688,123.36238098144531,230.71788024902344,164.1167755126953
aug1_336_4.PNG,553,395,Dob,172.3574981689453,136.34571838378906,250.7287139892578,180.7607421875
aug1_336_4.PNG,553,395,Address,229.8236846923828,142.41452026367188,287.0832824707031,178.89495849609375
aug1_336_4.PNG,553,395,Id number,300.6025695800781,0.0,370.1449890136719,38.832088470458984
aug1_340_4.PNG,553,395,Last Name,152.5487060546875,87.436767578125,209.8734130859375,117.2685317993164
aug1_340_4.PNG,553,395,First Name,159.98678588867188,89.55799865722656,260.62371826171875,137.59974670410156
aug1_340_4.PNG,553,395,Country,164.00811767578125,119.98053741455078,235.17254638671875,156.47996520996094
aug1_340_4.PNG,553,395,Dob,174.60728454589844,134.328125,254.2289581298828,173.90574645996094
aug1_340_4.PNG,553,395,Address,232.1910858154297,142.8613739013672,289.9441833496094,176.10989379882812
aug1_340_4.PNG,553,395,Id number,312.6315612792969,2.719392776489258,382.94268798828125,41.35386276245117
aug1_344_4.PNG,553,395,Last Name,159.16836547851562,82.7947998046875,216.99229431152344,109.08000946044922
aug1_344_4.PNG,553,395,First Name,165.36672973632812,88.37945556640625,267.27435302734375,129.95213317871094
aug1_344_4.PNG,553,395,Country,167.99569702148438,116.97635650634766,239.8285675048828,149.0430145263672
aug1_344_4.PNG,553,395,Dob,177.35348510742188,132.61830139160156,257.83770751953125,167.1656951904297
aug1_344_4.PNG,553,395,Address,234.7743682861328,143.5744171142578,292.7395935058594,173.4290313720703
aug1_344_4.PNG,553,395,Id number,324.48455810546875,10.237205505371094,395.2218017578125,44.63637161254883
aug1_348_4.PNG,553,395,Last Name,166.35963439941406,78.71166229248047,224.4010772705078,101.32225036621094
aug1_348_4.PNG,553,395,First Name,171.28811645507812,87.73252868652344,273.9699401855469,122.63359069824219
aug1_348_4.PNG,553,395,Country,172.51190185546875,114.3644790649414,244.66323852539062,141.84213256835938
aug1_348_4.PNG,553,395,Dob,180.5827178955078,131.22457885742188,261.5373840332031,160.5734405517578
aug1_348_4.PNG,553,395,Address,237.56092834472656,144.55018615722656,295.45587158203125,170.86544799804688
aug1_348_4.PNG,553,395,Id number,336.103759765625,18.667343139648438,406.92254638671875,48.663612365722656
aug1_352_4.PNG,553,395,Last Name,174.08750915527344,75.2072525024414,232.06369018554688,94.03307342529297
aug1_352_4.PNG,553,395,First Name,177.72206115722656,87.6203842163086,280.6778259277344,115.67979431152344
aug1_352_4.PNG,553,395,Country,177.53472900390625,112.15763092041016,249.65301513671875,134.91241455078125
aug1_352_4.PNG,553,395,Dob,184.27926635742188,130.15374755859375,265.3099670410156,154.16107177734375
aug1_352_4.PNG,553,395,Address,240.53720092773438,145.78390502929688,298.0798034667969,168.43162536621094
aug1_352_4.PNG,553,395,Id number,347.4325866699219,27.96873664855957,417.98785400390625,53.41596984863281
aug1_356_4.PNG,553,395,Last Name,182.31431579589844,72.29864501953125,239.9427947998047,87.24796295166016
aug1_356_4.PNG,553,395,First Name,184.6372528076172,88.04356384277344,287.3653869628906,109.12461853027344
aug1_356_4.PNG,553,395,Country,183.03970336914062,110.36656188964844,254.77357482910156,128.28761291503906
aug1_356_4.PNG,553,395,Dob,188.42507934570312,129.4110107421875,269.1370544433594,147.95985412597656
aug1_356_4.PNG,553,395,Address,243.6886749267578,147.26959228515625,300.5986022949219,166.13941955566406
aug1_356_4.PNG,553,395,Id number,358.41583251953125,38.0960693359375,428.3638610839844,58.87028884887695
aug1_4_5.PNG,541,378,Last Name,196.85076904296875,46.57881546020508,242.64797973632812,62.68619155883789
aug1_4_5.PNG,541,378,First Name,195.38587951660156,67.52766418457031,232.20501708984375,83.0072250366211
aug1_4_5.PNG,541,378,Country,194.98831176757812,87.54869842529297,264.7270812988281,105.33023071289062
aug1_4_5.PNG,541,378,Dob,192.5956268310547,106.43265533447266,273.3773498535156,125.97907257080078
aug1_4_5.PNG,541,378,Id number,377.5284118652344,40.1812629699707,455.4569396972656,61.5135383605957
aug1_4_5.PNG,541,378,Address,246.99432373046875,132.28543090820312,308.7525634765625,149.5089111328125
aug1_8_5.PNG,541,378,Last Name,206.0603485107422,41.85149383544922,252.43165588378906,60.987770080566406
aug1_8_5.PNG,541,378,First Name,203.13771057128906,62.64712142944336,240.59661865234375,80.53083801269531
aug1_8_5.PNG,541,378,Country,201.34451293945312,82.59165954589844,271.4822692871094,105.06808471679688
aug1_8_5.PNG,541,378,Dob,197.57078552246094,101.267578125,278.74066162109375,126.26518249511719
aug1_8_5.PNG,541,378,Id number,386.5353698730469,48.08755874633789,465.0127868652344,74.64817810058594
aug1_8_5.PNG,541,378,Address,250.10316467285156,130.84716796875,312.3187561035156,152.21022033691406
aug1_12_5.PNG,541,378,Last Name,215.58387756347656,37.841064453125,262.3033752441406,59.91300964355469
aug1_12_5.PNG,541,378,First Name,211.2177276611328,58.382164001464844,249.13389587402344,78.58290100097656
aug1_12_5.PNG,541,378,Country,208.0376434326172,78.15303039550781,278.232666015625,105.21485137939453
aug1_12_5.PNG,541,378,Dob,202.90126037597656,96.52992248535156,284.0638427734375,126.85691833496094
aug1_12_5.PNG,541,378,Id number,394.9770202636719,56.680362701416016,473.6209716796875,88.33992767333984
aug1_12_5.PNG,541,378,Address,253.31138610839844,129.6922149658203,315.6812438964844,155.09075927734375
aug1_16_5.PNG,541,378,Last Name,225.37493896484375,34.56706619262695,272.2149963378906,59.46714782714844
aug1_16_5.PNG,541,378,First Name,219.58656311035156,54.753562927246094,257.7752685546875,77.17290496826172
aug1_16_5.PNG,541,378,Country,215.03506469726562,74.25443267822266,284.9454040527344,105.76981353759766
aug1_16_5.PNG,541,378,Dob,208.56106567382812,92.24276733398438,289.3209228515625,127.75141906738281
aug1_16_5.PNG,541,378,Id number,402.812255859375,65.91781616210938,481.2395935058594,102.52207946777344
aug1_16_5.PNG,541,378,Address,256.60333251953125,128.8262176513672,318.8235778808594,158.13650512695312
aug1_20_5.PNG,541,378,Last Name,235.38584899902344,32.045448303222656,282.1182861328125,59.65235900878906
aug1_20_5.PNG,541,378,First Name,228.20343017578125,51.778995513916016,266.4786376953125,76.30772399902344
aug1_20_5.PNG,541,378,Country,222.30271911621094,70.91486358642578,291.5877685546875,106.73026275634766
aug1_20_5.PNG,541,378,Dob,214.5226287841797,88.42700958251953,294.486328125,128.94432067871094
aug1_20_5.PNG,541,378,Id number,410.0028381347656,75.75491333007812,487.8315124511719,117.12554931640625
aug1_20_5.PNG,541,378,Address,259.9629821777344,128.2533721923828,321.7304992675781,161.33261108398438
aug1_24_5.PNG,541,378,Last Name,245.56784057617188,30.28849983215332,291.9649658203125,60.46773910522461
aug1_24_5.PNG,541,378,First Name,237.0263671875,49.47295379638672,275.20159912109375,75.99156188964844
aug1_24_5.PNG,541,378,Country,229.80519104003906,68.15059661865234,298.1274108886719,108.09152221679688
aug1_24_5.PNG,541,378,Dob,220.7569122314453,85.10122680664062,299.53485107421875,130.42979431152344
aug1_24_5.PNG,541,378,Id number,416.5138244628906,86.14373016357422,493.3645935058594,132.0791778564453
aug1_24_5.PNG,541,378,Address,263.3739929199219,127.97647857666016,324.3878479003906,164.6634979248047
aug1_28_5.PNG,541,378,Last Name,255.8712921142578,29.30477523803711,301.7070617675781,61.9093132019043
aug1_28_5.PNG,541,378,First Name,246.01239013671875,47.846675872802734,283.9016418457031,76.22596740722656
aug1_28_5.PNG,541,378,Country,237.5059051513672,65.97509765625,304.5324401855469,109.84695434570312
aug1_28_5.PNG,541,378,Dob,227.23353576660156,82.28163146972656,304.44195556640625,132.20062255859375
aug1_28_5.PNG,541,378,Id number,422.31341552734375,97.03365325927734,497.8119201660156,147.31011962890625
aug1_28_5.PNG,541,378,Address,266.8197021484375,127.99688720703125,326.7826232910156,168.11297607421875
aug1_32_5.PNG,541,378,Last Name,266.24603271484375,29.099071502685547,311.2971496582031,63.970062255859375
aug1_32_5.PNG,541,378,First Name,255.1177215576172,46.9080810546875,292.5364074707031,77.00980377197266
aug1_32_5.PNG,541,378,Country,245.3673858642578,64.39896392822266,310.7716369628906,111.9880142211914
aug1_32_5.PNG,541,378,Dob,233.9209442138672,79.9819564819336,309.18365478515625,134.2481689453125
aug1_32_5.PNG,541,378,Id number,427.3733825683594,108.37162780761719,501.15179443359375,162.74417114257812
aug1_32_5.PNG,541,378,Address,270.2833251953125,128.3144989013672,328.9032287597656,171.66419982910156
aug1_36_5.PNG,541,378,Last Name,276.6414794921875,29.672388076782227,320.6884460449219,66.63994598388672
aug1_36_5.PNG,541,378,First Name,264.2979736328125,46.661746978759766,301.0638122558594,78.3392333984375
aug1_36_5.PNG,541,378,Country,253.35128784179688,63.42987060546875,316.8146667480469,114.5042724609375
aug1_36_5.PNG,541,378,Dob,240.7865753173828,78.21340942382812,313.7369079589844,136.56246948242188
aug1_36_5.PNG,541,378,Id number,431.6690979003906,120.10240936279297,503.3679504394531,178.30615234375
aug1_36_5.PNG,541,378,Address,273.7480163574219,128.92774963378906,330.7392883300781,175.2998809814453
aug1_40_5.PNG,541,378,Last Name,287.0069885253906,31.02193260192871,329.8352355957031,69.90595245361328
aug1_40_5.PNG,541,378,First Name,273.5084533691406,47.10886764526367,309.4422912597656,80.20780181884766
aug1_40_5.PNG,541,378,Country,261.41876220703125,63.07254409790039,322.6320495605469,117.38346862792969
aug1_40_5.PNG,541,378,Dob,247.7969512939453,76.98460388183594,318.07952880859375,139.13223266601562
aug1_40_5.PNG,541,378,Id number,435.1795959472656,132.16885375976562,504.4496154785156,193.9202117919922
aug1_40_5.PNG,541,378,Address,277.1968994140625,129.83367919921875,332.2818603515625,179.00230407714844
aug1_44_5.PNG,541,378,Last Name,297.2921142578125,33.14113235473633,338.6929626464844,73.7521743774414
aug1_44_5.PNG,541,378,First Name,282.70428466796875,48.24726867675781,317.6310729980469,82.60638427734375
aug1_44_5.PNG,541,378,Country,269.53045654296875,63.32872009277344,328.1954650878906,120.61156463623047
aug1_44_5.PNG,541,378,Dob,254.91793823242188,76.30152130126953,322.1903381347656,141.9449462890625
aug1_44_5.PNG,541,378,Id number,437.8878173828125,144.51217651367188,504.3915100097656,209.51031494140625
aug1_44_5.PNG,541,378,Address,280.6131591796875,131.02786254882812,333.5234375,182.75344848632812
aug1_48_5.PNG,541,378,Last Name,307.4466857910156,36.019657135009766,347.21844482421875,78.15987396240234
aug1_48_5.PNG,541,378,First Name,291.84063720703125,50.0713996887207,325.5902404785156,85.5233154296875
aug1_48_5.PNG,541,378,Country,277.6468811035156,64.19715881347656,333.477783203125,124.1728515625
aug1_48_5.PNG,541,378,Dob,262.1148376464844,76.16749572753906,326.04931640625,144.98690795898438
aug1_48_5.PNG,541,378,Id number,439.780517578125,157.07225036621094,503.1938781738281,225.00048828125
aug1_48_5.PNG,541,378,Address,283.9801330566406,132.50448608398438,334.4579772949219,186.53500366210938
aug1_52_5.PNG,541,378,Last Name,317.4212646484375,39.643489837646484,355.37017822265625,83.10757446289062
aug1_52_5.PNG,541,378,First Name,300.873046875,52.57238006591797,333.2809753417969,88.94436645507812
aug1_52_5.PNG,541,378,Country,285.7284851074219,65.67362213134766,338.4532775878906,128.04995727539062
aug1_52_5.PNG,541,378,Dob,269.35260009765625,76.58317565917969,329.6376647949219,148.24330139160156
aug1_52_5.PNG,541,378,Id number,440.8485107421875,169.78785705566406,500.86260986328125,240.31527709960938
aug1_52_5.PNG,541,378,Address,287.28143310546875,134.25633239746094,335.0809020996094,190.32858276367188
aug1_56_5.PNG,541,378,Last Name,327.167236328125,43.994972229003906,363.1083984375,88.57117462158203
aug1_56_5.PNG,541,378,First Name,309.7574462890625,55.73802185058594,340.6658935546875,92.8528823852539
aug1_56_5.PNG,541,378,Country,293.73590087890625,67.75091552734375,343.0976867675781,132.22401428222656
aug1_56_5.PNG,541,378,Dob,276.595947265625,77.54654693603516,332.9378967285156,151.69825744628906
aug1_56_5.PNG,541,378,Id number,441.0865783691406,182.59707641601562,497.4090270996094,255.3800506591797
aug1_56_5.PNG,541,378,Address,290.5009765625,136.27488708496094,335.38922119140625,194.11569213867188
aug1_60_5.PNG,541,378,Last Name,336.63714599609375,49.05290603637695,370.3954772949219,94.5240478515625
aug1_60_5.PNG,541,378,First Name,318.45062255859375,59.55290603637695,347.7089538574219,97.22982025146484
aug1_60_5.PNG,541,378,Country,301.6300964355469,70.41893005371094,347.388427734375,136.6746826171875
aug1_60_5.PNG,541,378,Dob,283.8096008300781,79.05290222167969,335.9339599609375,155.33493041992188
aug1_60_5.PNG,541,378,Id number,440.4935607910156,195.43746948242188,492.8499755859375,270.1214294433594
aug1_60_5.PNG,541,378,Address,293.6230773925781,138.55032348632812,335.38140869140625,197.8778839111328
aug1_64_5.PNG,541,378,Last Name,345.78485107421875,54.79264450073242,377.19586181640625,100.93720245361328
aug1_64_5.PNG,541,378,First Name,326.91015625,63.99843978881836,354.3758544921875,102.05384826660156
aug1_64_5.PNG,541,378,Country,309.3726501464844,73.66465759277344,351.3045959472656,141.38026428222656
aug1_64_5.PNG,541,378,Dob,290.9584045410156,81.09490966796875,338.6112060546875,159.13563537597656
aug1_64_5.PNG,541,378,Id number,439.0723571777344,208.24652099609375,487.2076416015625,284.46759033203125
aug1_64_5.PNG,541,378,Address,296.63250732421875,141.07154846191406,335.0574645996094,201.5968017578125
aug1_68_5.PNG,541,378,Last Name,354.5657653808594,61.18622970581055,383.4764404296875,107.77938842773438
aug1_68_5.PNG,541,378,First Name,335.0948791503906,69.05297088623047,360.6341247558594,107.30146789550781
aug1_68_5.PNG,541,378,Country,316.9258117675781,77.47228240966797,354.8270568847656,146.31785583496094
aug1_68_5.PNG,541,378,Dob,298.0075378417969,83.6626205444336,340.9566345214844,163.08181762695312
aug1_68_5.PNG,541,378,Id number,436.82989501953125,220.9617919921875,480.509521484375,298.3486633300781
aug1_68_5.PNG,541,378,Address,299.5146484375,143.82626342773438,334.4190368652344,205.25436401367188
aug1_72_5.PNG,541,378,Last Name,362.9371032714844,68.20250701904297,389.20660400390625,115.01727294921875
aug1_72_5.PNG,541,378,First Name,342.96490478515625,74.69186401367188,366.4532775878906,112.9471206665039
aug1_72_5.PNG,541,378,Country,324.2528076171875,81.8232650756836,357.938720703125,151.46337890625
aug1_72_5.PNG,541,378,Dob,304.92266845703125,86.7435302734375,342.95880126953125,167.15428161621094
aug1_72_5.PNG,541,378,Id number,433.7770690917969,233.5213623046875,472.78826904296875,311.6969909667969
aug1_72_5.PNG,541,378,Address,302.25543212890625,146.8010711669922,333.4692077636719,208.83273315429688
aug1_76_5.PNG,541,378,Last Name,370.8581237792969,75.80730438232422,394.3584289550781,122.61559295654297
aug1_76_5.PNG,541,378,First Name,350.4819030761719,80.88766479492188,371.804931640625,118.96329498291016
aug1_76_5.PNG,541,378,Country,331.3179016113281,86.69639587402344,360.6243591308594,156.79177856445312
aug1_76_5.PNG,541,378,Dob,311.6700744628906,90.32261657714844,344.60797119140625,171.3331756591797
aug1_76_5.PNG,541,378,Id number,429.92877197265625,245.864013671875,464.0815124511719,324.4475402832031
aug1_76_5.PNG,541,378,Address,304.84149169921875,149.98146057128906,332.21258544921875,212.31448364257812
aug1_80_5.PNG,541,378,Last Name,378.2901916503906,83.96356201171875,398.9068603515625,130.53733825683594
aug1_80_5.PNG,541,378,First Name,357.6092224121094,87.61016845703125,376.6630554199219,125.3206787109375
aug1_80_5.PNG,541,378,Country,338.08673095703125,92.06793975830078,362.8709411621094,162.277099609375
aug1_80_5.PNG,541,378,Dob,318.2169189453125,94.38245391845703,345.8960876464844,175.59814453125
aug1_80_5.PNG,541,378,Id number,425.30377197265625,257.92962646484375,454.4316101074219,336.5382080078125
